date,avg_temp_f,min_temp_f,max_temp_f,precipitation_in
,45.4,37.8,53.0,12.81
,44.3,36.4,52.3,2.93
,43.2,38.3,48.0,15.14
,48.4,42.7,54.1,19.09
,54.6,44.6,64.6,2.68
,60.3,48.5,72.1,0.73
,63.6,52.9,74.2,3.15
,61.6,52.4,70.7,2.43
,57.6,47.8,67.4,2.67
,54.1,44.4,63.8,3.29
,48.1,37.7,58.5,4.83
,48.5,41.9,55.2,15.38
,47.1,40.7,53.6,17.74
,44.6,37.3,51.9,11.66
,43.2,36.7,49.8,16.32
,45.4,37.5,53.3,9.27
,54.7,45.3,64.1,7.03
,60.8,49.5,72.0,3.26
,62.8,51.5,74.0,0.25
,61.0,51.0,70.9,0.39
,57.4,48.4,66.3,2.21
,52.3,40.5,64.1,0.25
,45.8,35.7,55.9,10.95
,44.3,36.4,52.2,10.08
,43.3,34.8,51.7,9.81
,40.0,33.2,46.7,13.40
,46.0,40.8,51.2,24.36
,48.1,40.5,55.8,12.41
,53.1,43.3,62.8,9.11
,61.3,49.5,73.0,4.07
,64.0,53.0,75.0,0.18
,62.0,50.4,73.5,0.11
,58.3,48.4,68.3,3.08
,53.0,43.8,62.2,4.24
,49.2,39.9,58.4,3.85
,47.1,38.2,56.0,7.63
,46.3,37.3,55.3,7.15
,47.1,38.4,55.9,5.47
,46.1,38.5,53.8,15.71
,48.7,40.9,56.6,7.98
,55.2,43.4,66.9,2.64
,60.1,48.1,72.1,0.91
,60.8,49.4,72.2,0.08
,62.5,52.2,72.8,0.42
,55.6,47.1,64.2,2.70
,52.2,42.7,61.7,2.70
,49.3,39.7,58.9,7.92
,44.8,37.0,52.6,8.23
,47.8,40.0,55.5,6.19
,40.9,33.1,48.6,9.19
,45.9,38.3,53.6,11.79
,46.9,39.0,54.9,9.21
,57.0,48.4,65.6,7.09
,64.4,52.9,75.9,2.36
,63.2,52.5,73.8,1.14
,63.3,51.9,74.7,0.63
,57.3,45.5,69.2,0.99
,53.8,43.8,63.8,4.89
,49.1,41.1,57.1,6.50
,48.2,40.2,56.1,4.77
,43.3,38.3,48.2,15.06
,39.0,31.4,46.6,5.69
,38.7,31.1,46.2,6.19
,43.1,33.5,52.6,5.89
,56.0,44.6,67.3,0.54
,60.0,50.6,69.4,4.88
,63.3,52.6,73.9,2.29
,62.9,52.5,73.2,0.67
,59.8,50.1,69.4,1.53
,52.2,42.1,62.4,4.22
,48.1,39.9,56.2,9.20
,49.7,40.8,58.5,3.45
,46.5,40.2,52.9,9.37
,46.0,39.6,52.2,11.56
,46.2,40.5,51.9,15.33
,46.0,39.5,52.6,13.22
,54.0,44.8,63.3,3.89
,59.3,50.7,67.8,4.54
,64.5,54.0,75.0,2.90
,60.7,48.8,72.6,0.05
,58.4,48.2,68.6,0.53
,50.0,41.2,58.9,5.43
,48.9,38.3,59.6,1.54
,43.1,35.0,51.2,9.94
,47.7,38.3,57.0,6.03
,41.7,31.2,52.2,2.38
,41.6,32.1,51.1,1.95
,49.9,41.6,58.2,2.25
,54.1,42.7,65.4,2.05
,61.2,50.3,72.0,0.86
,61.9,52.7,71.2,2.65
,61.9,50.6,73.2,0.65
,54.5,43.5,65.6,0.52
,52.1,40.6,63.6,1.04
,45.7,36.4,54.9,3.40
,42.9,34.5,51.3,6.82
,42.0,34.1,49.9,8.69
,43.3,35.7,50.8,9.91
,44.3,38.4,50.2,10.24
,45.1,37.8,52.3,10.87
,53.1,45.7,60.4,10.11
,61.4,49.2,73.5,0.04
,61.1,50.7,71.5,2.37
,62.4,51.9,73.0,0.26
,56.9,46.2,67.6,0.54
,52.6,42.2,63.1,3.35
,43.9,35.6,52.2,5.74
,43.3,36.0,50.7,11.30
,43.4,36.7,50.0,12.91
,43.5,36.9,50.0,10.76
,44.1,38.1,50.2,12.57
,47.5,39.5,55.6,8.59
,52.9,39.2,66.5,1.33
,61.8,48.6,75.1,0.12
,62.9,51.5,74.4,0.01
,61.8,50.5,73.1,0.97
,57.0,47.0,67.0,1.06
,52.1,42.4,61.8,2.29
,47.9,38.9,57.0,4.25
,45.9,37.7,54.1,14.74
,42.6,35.2,49.9,12.76
,39.9,32.8,47.0,14.24
,46.2,40.6,51.9,17.65
,45.5,40.8,50.2,28.42
,52.9,42.5,63.3,3.59
,61.2,50.0,72.4,4.46
,60.6,49.2,72.1,0.39
,62.2,50.3,74.1,0.01
,58.5,47.7,69.4,1.45
,54.2,43.1,65.2,1.66
,49.0,38.1,59.8,2.56
,43.6,36.2,51.0,9.25
,46.5,37.8,55.3,4.04
,41.0,34.5,47.6,9.78
,39.5,33.0,45.9,12.63
,47.5,40.5,54.5,7.28
,52.3,41.8,62.7,1.87
,58.3,45.8,70.8,1.76
,63.0,50.6,75.4,1.23
,63.3,50.7,75.8,0.09
,57.8,46.9,68.7,0.87
,53.2,43.0,63.2,1.67
,45.9,37.0,54.8,7.93
,48.0,40.5,55.4,11.90
,44.6,37.7,51.6,8.88
,39.4,33.1,45.8,14.71
,40.2,34.6,45.7,16.62
,45.2,37.8,52.6,12.89
,50.7,41.0,60.4,4.24
,59.3,47.6,71.1,5.18
,63.9,53.2,74.5,1.99
,61.0,50.5,71.4,0.14
,55.4,46.4,64.3,3.14
,51.2,42.8,59.6,2.49
,46.3,37.8,54.8,7.64
,43.2,35.7,50.6,12.53
,43.9,36.5,51.2,7.12
,40.8,34.3,47.3,14.73
,41.6,35.6,47.7,14.64
,48.0,41.0,55.1,10.87
,52.0,41.3,62.6,5.12
,57.8,45.1,70.4,1.46
,60.9,48.9,72.8,0.09
,61.5,48.9,74.1,0.03
,57.9,47.5,68.4,0.85
,51.8,40.9,62.8,2.89
,45.1,36.0,54.2,6.01
,46.4,37.3,55.5,4.13
,47.4,37.3,57.5,6.39
