date,avg_temp_f,min_temp_f,max_temp_f,precipitation_in
,31.1,21.7,40.6,1.43
,43.8,34.7,53.0,3.02
,59.6,43.0,76.2,0.20
,63.0,47.0,78.9,0.22
,65.0,48.1,81.9,0.15
,58.6,44.8,72.2,1.35
,51.8,41.1,62.6,3.54
,42.6,31.8,53.3,1.38
,36.3,28.3,44.4,4.31
,27.5,19.0,36.1,2.66
,14.6,6.1,23.2,2.43
,26.0,19.1,33.0,2.37
,31.3,21.6,41.0,0.58
,43.7,34.6,52.8,3.83
,58.2,41.9,74.4,0.22
,63.6,48.1,79.0,0.93
,67.4,51.6,83.1,1.16
,55.6,42.1,69.0,1.61
,52.6,40.8,64.4,3.46
,44.2,31.0,57.4,1.15
,34.7,24.6,44.9,0.84
,22.6,14.1,31.0,2.31
,27.3,20.2,34.3,3.77
,27.9,21.2,34.5,5.21
,28.8,22.7,34.8,3.76
,46.4,33.9,58.8,1.37
,57.0,42.0,72.1,1.29
,65.6,47.0,84.2,0.02
,64.1,49.8,78.3,1.16
,58.7,44.2,73.2,0.71
,47.6,35.3,59.8,1.13
,37.4,28.9,45.9,2.22
,28.8,20.0,37.6,1.44
,23.0,13.4,32.5,1.43
,21.5,13.6,29.4,1.42
,24.1,15.3,32.9,2.01
,38.0,27.0,48.9,1.09
,44.7,31.5,57.9,0.36
,55.8,40.9,70.7,0.50
,61.0,46.4,75.7,1.06
,66.6,50.0,83.2,0.31
,53.3,41.0,65.7,2.26
,52.2,37.4,67.0,1.19
,43.1,30.9,55.2,1.78
,33.6,22.4,44.8,1.41
,35.4,26.3,44.6,1.09
,30.2,23.1,37.3,2.19
,27.6,20.2,35.0,2.67
,38.1,29.5,46.6,1.92
,47.5,33.8,61.3,0.85
,59.7,42.6,76.9,0.04
,64.0,49.2,78.8,1.05
,65.7,47.9,83.5,0.00
,52.4,40.5,64.2,2.02
,45.9,34.1,57.6,4.51
,40.6,29.8,51.4,1.81
,35.8,25.1,46.4,2.02
,31.6,23.0,40.2,2.94
,35.7,29.9,41.5,4.74
,27.6,21.7,33.5,2.98
,29.6,17.7,41.6,1.17
,50.5,33.8,67.2,0.04
,60.0,44.0,75.9,0.61
,65.1,49.3,80.9,0.24
,65.5,48.8,82.2,0.23
,56.3,44.2,68.4,3.04
,50.7,38.4,63.0,2.00
,44.8,31.3,58.2,1.35
,29.9,22.0,37.8,1.25
,23.1,14.4,31.8,3.14
,20.7,13.9,27.5,2.98
,22.7,16.5,28.9,4.57
,32.2,24.7,39.7,2.29
,43.9,34.0,53.8,2.57
,57.9,42.1,73.7,0.23
,64.0,48.2,79.8,0.51
,67.1,50.0,84.2,0.32
,55.1,41.0,69.2,0.82
,50.5,37.8,63.2,1.62
,44.0,29.7,58.2,0.79
,30.3,21.4,39.3,2.28
,29.4,21.4,37.4,2.31
,23.7,15.9,31.5,3.25
,33.5,29.4,37.6,2.73
,36.0,28.8,43.2,1.66
,49.2,39.2,59.1,1.81
,56.8,42.4,71.2,0.27
,65.1,48.7,81.5,0.36
,64.6,48.1,81.1,0.24
,55.9,43.1,68.7,2.76
,47.3,33.3,61.3,0.44
,41.0,30.2,51.8,1.04
,33.0,25.6,40.5,2.86
,28.5,20.8,36.3,1.73
,18.3,10.0,26.6,3.22
,27.2,19.4,34.9,1.60
,38.5,27.9,49.2,2.86
,41.4,29.5,53.4,0.66
,59.2,43.6,74.9,0.64
,66.0,49.3,82.6,0.13
,64.8,47.6,82.0,0.11
,57.2,42.1,72.4,0.23
,53.9,41.0,66.8,2.20
,45.6,31.2,60.0,0.65
,36.7,28.5,44.8,0.84
,25.9,17.8,34.1,3.59
,6.0,6.2,18.2,0.69
,18.2,9.5,27.0,3.97
,31.8,24.8,38.8,2.77
,45.7,32.2,59.2,0.96
,56.0,41.6,70.4,0.53
,62.1,46.8,77.3,0.59
,62.8,48.1,77.4,0.51
,60.1,47.9,72.3,2.68
,49.1,38.7,59.6,3.03
,40.5,31.4,49.6,2.72
,32.4,24.1,40.6,2.61
,28.4,19.8,36.9,2.60
,27.6,17.9,37.3,1.68
,27.9,21.5,34.3,1.78
,32.1,26.5,37.7,2.81
,48.3,39.4,57.2,3.05
,57.2,41.6,72.8,0.88
,63.0,46.0,80.0,0.12
,66.4,49.7,83.1,0.10
,54.1,42.8,65.5,2.79
,55.7,41.6,69.8,0.88
,43.1,31.6,54.6,1.64
,39.4,27.9,51.0,1.84
,34.2,25.0,43.4,1.15
,20.3,10.9,29.8,2.25
,31.3,24.4,38.2,2.25
,32.6,26.1,39.1,3.68
,39.9,30.7,49.1,1.78
,54.0,40.2,67.8,1.17
,64.7,47.7,81.7,0.39
,65.7,50.2,81.2,0.70
,55.9,43.0,68.7,1.08
,50.7,37.4,63.9,2.62
,44.9,32.2,57.6,0.61
,36.8,28.1,45.5,2.16
,27.2,18.5,35.9,2.07
,24.7,15.8,33.6,2.31
,25.7,19.1,32.2,3.78
,32.9,26.3,39.6,3.22
,48.3,34.6,62.0,0.63
,54.3,40.8,67.9,0.94
,64.8,47.5,82.1,0.43
,66.4,48.8,84.0,0.21
,54.0,41.4,66.6,1.48
,49.9,38.3,61.4,3.37
,40.4,30.2,50.5,0.83
,34.2,26.3,42.2,2.01
,32.4,25.6,39.2,3.23
,27.0,20.6,33.3,2.75
,25.0,17.8,32.3,1.22
,32.4,26.6,38.1,2.78
,50.5,35.3,65.7,0.55
,57.5,41.9,73.1,0.29
,62.8,45.3,80.3,0.07
,64.4,48.3,80.5,0.25
,54.4,42.6,66.3,3.39
,51.0,37.1,64.8,1.13
,42.2,31.9,52.6,1.86
,32.7,22.7,42.7,1.05
,29.4,21.5,37.2,2.20
,21.9,11.9,31.9,0.94
,28.5,21.4,35.6,1.21
,35.6,27.4,43.8,1.09
,47.0,37.0,57.0,2.18
,60.8,43.6,78.0,0.01
,62.8,46.7,79.0,0.44
,65.5,49.2,81.8,0.54
,52.6,41.2,64.1,2.56
,46.2,34.9,57.5,1.09
,45.8,34.2,57.4,2.10
,32.2,22.2,42.2,1.33
,29.4,20.2,38.6,1.62
,21.7,13.6,29.8,4.11
,28.4,23.8,33.0,4.73
,33.0,26.5,39.4,4.50
,46.9,33.5,60.4,1.11
,57.4,41.4,73.3,0.41
,65.2,48.6,81.7,0.54
,66.7,50.5,82.8,0.30
,53.8,40.8,66.9,1.29
,46.4,36.4,56.2,3.73
,44.1,32.6,55.7,1.80
,32.4,22.5,42.3,0.94
,25.8,17.7,34.0,2.93
,20.9,14.3,27.4,2.43
,30.1,24.0,36.2,4.52
,35.6,26.6,44.5,1.99
,44.4,34.0,54.8,1.75
,51.8,41.8,61.9,1.20
,63.4,50.8,76.0,1.97
,67.5,52.7,82.3,0.94
,55.4,44.3,66.5,3.78
,51.0,39.5,62.6,2.68
,43.4,32.3,54.4,1.68
,38.9,27.0,50.7,0.61
,32.4,24.8,40.0,3.07
,29.1,22.1,36.1,2.59
,30.3,23.4,37.1,1.93
,28.9,22.2,35.6,2.55
,47.9,38.6,57.2,3.93
,58.1,48.7,67.5,3.48
,67.0,49.8,84.2,0.00
,67.2,51.3,83.0,1.04
,61.5,44.9,78.1,0.58
,53.5,38.4,68.6,0.45
,43.5,33.6,53.3,1.86
,38.8,28.9,48.6,4.03
,32.4,25.5,39.2,5.32
,28.4,22.0,34.7,3.26
,33.8,27.1,40.6,2.85
,35.9,23.4,48.4,0.09
,45.2,34.5,55.8,1.34
,57.9,42.2,73.6,0.72
,66.9,49.3,84.4,0.07
,67.7,51.7,83.6,0.63
,54.5,40.5,68.4,0.70
,53.4,38.8,67.9,1.30
,45.5,31.7,59.2,0.41
,36.0,24.8,47.1,1.80
,24.6,16.2,33.1,2.58
,28.3,20.5,36.1,1.67
,28.8,21.6,36.0,1.31
,28.8,21.1,36.5,2.53
,46.9,36.7,57.1,1.59
,61.7,47.4,76.1,0.71
,63.2,46.6,79.8,0.28
,68.0,52.7,83.3,0.86
,59.3,44.9,73.6,1.56
,49.4,36.7,62.2,0.95
,43.8,33.0,54.6,1.28
,34.6,26.7,42.5,3.76
,31.7,24.6,38.8,3.96
,30.2,23.2,37.1,2.74
,32.9,27.0,38.9,3.74
,38.1,31.1,45.1,4.33
,49.4,37.3,61.4,2.06
,58.4,43.5,73.4,0.41
,63.5,47.3,79.6,0.17
,67.8,52.1,83.6,0.65
,56.7,43.8,69.5,1.69
,51.9,37.0,66.8,0.21
,40.2,30.2,50.2,2.12
,35.6,26.7,44.6,2.38
,24.5,15.6,33.4,2.91
,8.6,1.3,18.6,3.32
,27.8,19.4,36.2,1.96
,30.2,15.9,44.6,0.02
,48.2,33.4,63.1,0.09
,55.4,40.2,70.7,0.53
,66.2,50.1,82.4,0.07
,68.5,52.7,84.4,0.57
,59.8,46.6,73.0,2.23
,55.2,41.4,69.0,0.79
,46.3,34.5,58.0,1.88
,32.3,22.9,41.7,1.43
,19.9,10.9,28.9,3.27
,25.0,17.9,32.0,5.58
,24.9,18.0,31.8,1.61
,28.2,19.2,37.1,0.84
,45.1,32.7,57.5,0.88
,59.5,42.7,76.4,0.03
,63.9,47.2,80.6,0.11
,65.8,50.0,81.5,0.42
,58.3,43.3,73.3,0.71
,49.7,35.9,63.4,0.72
,41.5,31.0,51.9,3.05
,32.4,22.3,42.4,1.54
,29.2,20.8,37.7,0.93
,24.8,16.6,33.0,1.40
,27.1,21.3,32.9,2.33
,39.1,32.0,46.2,2.98
,47.7,37.2,58.2,2.16
,54.9,40.6,69.1,0.24
,66.8,50.3,83.3,0.04
,66.3,50.0,82.6,0.07
,57.5,44.3,70.6,3.08
,56.1,41.8,70.4,0.65
,49.9,36.4,63.5,1.25
,42.7,29.8,55.5,1.53
,37.8,28.6,47.0,1.14
,33.8,27.2,40.3,1.92
,34.8,29.2,40.4,4.16
,35.9,25.2,46.6,0.94
,49.7,35.5,63.9,1.11
,53.7,40.2,67.2,0.88
,64.6,49.1,80.2,0.50
,67.1,50.5,83.7,0.14
,59.8,46.5,73.0,1.64
,45.2,34.9,55.4,2.12
,40.8,29.4,52.2,1.27
,32.2,23.7,40.8,1.95
,16.5,7.6,25.4,2.80
,22.7,14.7,30.7,3.92
,19.4,11.1,27.7,2.21
,36.6,28.8,44.4,2.61
,45.6,34.4,56.7,1.19
,56.5,39.6,73.4,0.08
,62.4,46.2,78.5,0.12
,64.2,48.8,79.6,0.24
,58.7,44.3,73.1,0.56
,49.6,37.7,61.5,1.90
,42.9,31.9,54.0,1.45
,33.4,26.7,40.2,3.72
,21.5,12.6,30.4,2.60
,19.8,11.8,27.9,2.69
,22.2,15.6,28.7,4.11
,28.7,20.3,37.1,2.34
,46.2,33.4,59.0,1.24
,55.1,41.6,68.5,0.51
,66.5,49.0,84.0,0.05
,68.3,51.4,85.2,0.02
,58.0,44.0,71.9,1.22
,53.3,38.2,68.3,0.58
,42.9,30.3,55.5,0.88
,34.6,25.6,43.6,3.51
,28.4,19.9,36.8,1.46
,23.8,16.1,31.5,2.56
,18.8,10.1,27.5,1.02
,30.2,19.3,41.1,1.48
,42.7,30.9,54.4,1.05
,56.5,43.4,69.6,1.11
,66.9,51.3,82.4,0.73
,67.0,51.1,82.9,0.07
,56.4,40.1,72.6,0.95
,48.5,36.8,60.3,2.21
,47.3,34.4,60.2,2.09
,37.0,26.9,47.0,1.07
,33.0,26.3,39.6,3.19
,11.1,2.5,19.8,2.53
,32.8,25.0,40.6,4.40
,30.8,17.7,44.0,0.26
,46.3,31.9,60.6,0.44
,52.2,38.9,65.5,0.32
,67.6,50.1,85.2,0.38
,66.0,48.9,83.1,0.01
,55.2,42.3,68.0,2.63
,49.4,35.9,62.8,0.66
,38.7,28.8,48.6,1.92
,34.7,25.5,43.9,1.52
,18.3,8.4,28.2,0.87
,14.3,5.1,23.6,4.35
,21.4,12.6,30.2,1.72
,33.9,26.6,41.2,1.32
,45.3,33.8,56.8,1.22
,56.5,41.0,72.0,0.60
,62.7,46.1,79.3,0.11
,67.2,51.6,82.7,0.43
,54.9,41.2,68.6,1.40
,55.3,39.8,70.8,0.17
,39.9,29.8,50.0,1.86
,37.3,28.0,46.5,3.01
,26.1,17.4,34.8,0.82
,23.8,17.1,30.5,2.85
,18.9,9.8,28.0,2.16
,38.2,31.9,44.5,5.48
,46.0,35.5,56.5,1.61
,53.2,43.0,63.3,2.40
,63.8,49.6,77.9,0.62
,65.6,48.9,82.3,0.16
,57.9,43.8,72.0,1.70
,46.4,36.0,56.7,1.73
,40.5,28.4,52.7,1.58
,34.4,25.3,43.5,1.64
,31.9,25.2,38.6,3.28
,24.9,17.5,32.3,3.01
,24.1,17.3,31.0,3.23
,36.6,29.6,43.6,5.33
,47.1,33.7,60.5,0.55
,51.3,37.7,64.8,0.51
,64.7,49.9,79.5,2.17
,68.2,51.8,84.5,0.35
,61.5,44.9,78.1,0.70
,50.3,36.8,63.8,1.80
,48.7,34.4,63.0,1.55
,38.9,25.9,51.9,1.27
,34.9,27.1,42.7,3.52
,24.3,16.7,31.9,1.97
,29.1,23.8,34.4,2.99
,33.7,25.1,42.2,1.06
,44.8,32.3,57.3,1.05
,56.2,43.4,68.9,1.19
,63.1,47.7,78.4,1.36
,69.2,52.2,86.2,0.49
,58.8,44.8,72.8,1.18
,53.6,39.9,67.4,1.56
,45.2,32.6,57.7,2.77
,37.0,25.7,48.2,1.33
,33.6,25.4,41.8,2.32
,25.3,16.9,33.7,3.63
,16.8,8.2,25.3,3.12
,32.4,24.2,40.5,3.11
,46.0,35.2,56.8,1.74
,57.0,41.4,72.6,0.19
,63.0,46.2,79.7,0.63
,65.6,48.5,82.7,0.20
,58.0,42.2,73.8,0.89
,55.1,38.0,72.2,0.11
,41.9,28.4,55.4,0.39
,32.4,21.9,42.8,0.97
,34.8,25.5,44.2,2.57
,20.0,10.7,29.3,1.69
,25.0,17.2,32.9,2.25
,34.8,23.9,45.8,1.18
,44.7,34.3,55.1,2.77
,59.4,44.3,74.5,0.39
,65.6,49.1,82.1,0.51
,66.3,49.6,83.0,0.90
,55.2,43.2,67.2,3.16
,49.6,38.3,60.9,2.02
,42.7,31.0,54.3,1.72
,33.1,21.9,44.3,1.20
,23.6,14.3,33.0,1.12
,28.6,22.0,35.3,3.81
,22.9,16.3,29.4,4.61
,30.4,21.6,39.3,0.97
,48.3,35.1,61.4,0.65
,59.3,42.3,76.3,0.12
,66.9,52.4,81.3,1.24
,67.9,51.5,84.2,0.20
,61.9,45.0,78.8,0.80
,48.7,35.0,62.4,1.07
,38.6,28.6,48.6,1.52
,30.8,22.4,39.2,2.44
,23.6,16.4,30.7,3.06
,14.5,6.4,22.6,1.78
,26.5,19.4,33.6,2.45
,36.4,27.1,45.6,5.24
,47.9,34.5,61.3,0.89
,51.2,38.3,64.1,0.78
,65.4,48.9,81.8,0.46
,65.4,47.8,82.9,0.09
,60.2,46.1,74.4,1.28
,50.5,38.4,62.6,3.47
,40.0,29.5,50.4,1.81
,37.0,27.3,46.7,1.46
,27.9,20.6,35.2,3.08
,26.7,19.8,33.6,4.77
,28.3,23.4,33.2,4.10
,32.6,25.9,39.2,2.10
,43.2,34.9,51.4,2.31
,56.0,43.1,68.9,1.51
,65.1,49.5,80.7,1.25
,67.8,51.8,83.8,0.10
,55.3,41.7,68.9,1.16
,47.3,34.2,60.4,1.31
,39.1,29.8,48.4,2.08
,34.7,27.4,42.0,2.76
,29.9,20.2,39.6,0.38
,22.9,14.2,31.6,1.36
,16.1,8.4,23.9,3.43
,30.7,23.4,38.0,4.37
,39.7,30.2,49.3,1.58
,56.6,42.2,70.9,0.55
,66.7,49.7,83.7,0.19
,67.4,49.6,85.2,0.01
,58.1,42.0,74.3,0.08
,50.8,37.2,64.5,0.51
,44.6,32.5,56.7,1.47
,36.1,26.9,45.4,1.76
,28.7,23.0,34.4,3.54
,24.8,16.2,33.4,1.97
,23.2,16.4,30.1,1.64
,31.8,23.6,40.0,1.10
,47.7,38.4,57.1,2.93
,59.6,46.3,72.9,0.91
,61.1,47.2,74.9,1.17
,66.2,49.7,82.7,1.00
,65.0,48.5,81.5,0.29
,48.0,34.0,61.9,0.25
,42.1,29.2,55.0,0.71
,37.9,28.2,47.6,1.56
,27.9,20.3,35.6,2.32
,29.7,24.6,34.9,4.52
,35.8,31.2,40.4,6.09
,36.9,28.1,45.8,2.00
,46.4,32.9,59.7,0.06
,59.1,45.2,73.0,2.48
,65.3,48.7,81.9,0.22
,68.2,51.5,84.9,0.06
,54.5,40.5,68.4,0.55
,47.3,36.8,57.8,1.69
,38.9,30.2,47.6,1.96
,25.2,17.2,33.2,1.69
,22.6,14.1,31.2,2.67
,16.7,8.7,24.6,2.68
,20.4,12.5,28.2,3.80
,28.9,19.5,38.4,1.52
,42.2,29.7,54.6,0.71
,55.5,41.1,69.8,0.26
,63.2,47.5,78.8,0.32
,62.7,48.9,76.5,0.96
,54.4,41.4,67.4,1.38
,44.8,33.7,55.9,1.59
,43.6,32.3,54.9,0.90
,37.2,28.6,45.8,1.79
,28.7,21.1,36.2,4.62
,16.1,7.6,24.6,4.72
,24.7,17.9,31.5,4.05
,31.0,24.1,37.9,2.66
,46.2,32.3,60.0,0.37
,54.2,40.6,67.7,0.38
,69.9,53.2,86.7,0.08
,62.9,48.5,77.3,1.68
,55.0,40.9,69.2,0.98
,48.2,38.5,57.9,3.88
,47.3,35.0,59.6,1.62
,40.1,28.7,51.5,2.31
,33.8,26.5,41.1,2.89
,21.0,12.5,29.6,1.66
,18.1,9.2,27.0,0.60
,34.6,23.6,45.6,0.33
,47.1,36.8,57.4,1.54
,53.7,40.0,67.4,1.18
,65.7,49.0,82.4,0.03
,67.3,51.4,83.1,0.59
,54.9,42.2,67.5,2.33
,53.1,39.0,67.3,1.18
,44.8,33.8,55.9,1.69
,38.3,27.2,49.3,0.46
,27.2,20.0,34.4,2.02
,28.4,21.4,35.5,4.41
,24.7,17.0,32.4,2.42
,35.8,29.9,41.7,2.72
,42.1,31.8,52.5,2.00
,56.1,40.8,71.4,0.52
,65.1,50.2,80.0,0.48
,63.1,49.9,76.4,1.60
,57.5,45.6,69.3,3.81
,50.4,38.1,62.8,1.75
,41.8,31.1,52.6,1.66
,29.9,21.5,38.4,2.63
,22.7,13.8,31.6,0.88
,20.9,12.8,29.0,3.32
,25.3,17.8,32.8,2.14
,35.4,27.6,43.3,1.70
,41.4,31.0,51.9,1.24
,51.1,38.0,64.3,0.55
,59.8,46.7,72.9,1.42
,61.3,48.1,74.6,1.01
,57.8,44.7,70.8,1.61
,49.0,37.5,60.4,2.61
,41.5,32.3,50.7,2.49
,32.7,23.4,41.9,1.87
,30.6,25.0,36.3,2.88
,22.2,15.3,29.0,5.37
,25.0,17.6,32.5,2.35
,31.4,23.5,39.3,2.29
,43.2,30.2,56.1,1.32
,53.2,40.2,66.1,0.47
,62.8,45.3,80.4,0.08
,65.7,49.2,82.1,0.07
,58.2,46.3,70.0,2.53
,46.1,35.2,57.0,1.92
,40.5,28.0,53.1,0.85
,37.2,24.0,50.3,0.38
,23.4,14.3,32.5,1.88
,25.9,18.7,33.2,2.01
,29.4,24.8,34.0,1.73
,33.7,27.9,39.4,6.00
,46.6,34.6,58.7,1.72
,55.4,42.4,68.3,1.24
,60.5,43.2,77.8,0.03
,67.4,50.5,84.3,0.31
,58.1,42.2,74.0,0.32
,52.8,38.5,67.2,1.99
,47.1,34.2,60.0,1.58
,40.2,30.1,50.3,2.66
,23.2,15.3,31.2,3.47
,18.6,10.7,26.5,1.95
,19.9,12.9,26.8,3.98
,36.2,30.4,42.0,4.65
,46.7,34.2,59.2,0.91
,57.7,44.9,70.4,1.06
,64.8,47.2,82.4,0.00
,63.8,47.8,79.8,1.06
,58.0,44.0,72.0,1.02
,47.1,33.8,60.4,2.19
,40.2,28.4,52.0,0.46
,36.8,27.0,46.6,1.27
,33.1,26.4,39.8,3.30
,28.6,21.3,35.9,4.24
,25.1,18.5,31.7,1.58
,35.5,26.3,44.6,1.14
,43.0,33.3,52.6,1.70
,56.7,42.7,70.7,1.45
,64.4,48.7,80.1,0.44
,67.6,50.3,84.8,0.79
,55.5,42.4,68.5,1.57
,45.8,35.2,56.5,1.47
,44.5,30.6,58.3,0.98
,35.1,25.5,44.6,1.55
,31.4,22.3,40.6,0.61
,28.8,21.8,35.7,1.13
,28.4,21.9,34.9,3.40
,35.7,25.8,45.6,1.73
,51.2,37.1,65.2,0.96
,57.0,41.7,72.2,0.45
,62.6,46.4,78.7,0.45
,65.3,50.2,80.3,0.89
,55.0,43.9,66.0,1.66
,50.9,37.9,63.9,1.00
,41.9,31.1,52.6,0.93
,35.9,28.5,43.4,2.66
,36.1,26.8,45.5,1.92
,21.3,13.3,29.3,2.54
,32.4,26.8,38.1,4.10
,33.1,25.8,40.4,2.78
,47.9,35.0,60.8,0.50
,58.2,42.3,74.0,0.73
,66.6,49.9,83.3,0.68
,71.1,53.5,88.7,0.29
,54.7,42.0,67.4,2.28
,50.0,37.6,62.3,2.92
,45.2,30.8,59.6,0.61
,29.2,19.1,39.3,3.56
,26.8,19.4,34.2,2.62
,23.2,15.2,31.3,3.56
,22.5,14.7,30.3,1.64
,32.1,19.2,45.0,1.49
,40.6,29.5,51.7,0.76
,57.4,42.6,72.3,0.70
,66.2,49.3,83.2,0.03
,67.8,50.5,85.1,0.27
,55.0,42.1,67.9,1.90
,47.1,35.6,58.6,1.96
,44.4,32.1,56.6,1.16
,38.8,27.6,50.0,2.99
,25.2,15.1,35.4,0.76
,25.7,19.0,32.4,2.88
,26.3,18.0,34.5,3.73
,37.3,25.2,49.4,0.98
,47.0,34.9,59.2,1.59
,58.3,42.6,74.0,0.60
,66.2,49.2,83.1,0.44
,63.6,48.7,78.6,1.51
,56.1,41.3,70.9,0.84
,50.1,37.0,63.2,0.55
,44.1,32.2,56.0,2.22
,32.6,26.1,39.2,5.58
,28.6,20.0,37.3,5.12
,25.4,16.8,34.0,2.67
,26.2,18.6,33.8,2.27
,34.1,26.3,42.0,5.64
,46.1,32.5,59.7,1.23
,53.9,39.4,68.5,0.76
,64.2,47.3,81.1,1.29
,62.2,46.0,78.3,0.54
,61.8,46.0,77.6,1.17
,48.5,33.9,63.1,0.63
,39.9,27.9,51.8,0.52
,34.4,24.5,44.4,2.71
,19.9,8.9,31.0,0.62
,25.4,17.9,32.9,4.01
,26.6,18.8,34.5,4.72
,33.1,25.7,40.5,3.54
,47.3,33.4,61.3,0.70
,55.1,38.5,71.7,0.40
,64.5,48.4,80.6,0.73
,61.2,45.1,77.3,0.99
,55.9,40.4,71.4,0.56
,49.4,36.7,62.2,1.40
,40.8,29.3,52.3,1.29
,33.9,23.9,43.9,1.75
,32.2,23.6,40.8,5.52
,23.3,13.7,33.0,2.36
,28.9,21.0,36.8,3.79
,35.9,23.8,48.0,1.31
,49.6,35.7,63.5,0.40
,51.8,39.3,64.3,1.44
,68.2,51.6,84.7,0.61
,65.4,47.9,82.9,0.05
,51.5,37.7,65.3,0.62
,52.7,39.0,66.4,1.66
,39.3,28.1,50.6,1.62
,34.4,24.4,44.4,1.98
,27.8,20.1,35.5,3.82
,26.8,19.6,33.9,3.00
,31.4,26.4,36.4,1.49
,33.2,24.6,41.8,1.91
,43.3,33.4,53.2,2.53
,54.2,42.1,66.2,1.00
,59.7,46.3,73.0,1.03
,64.5,47.6,81.3,0.12
,61.1,46.1,76.0,1.13
,51.3,38.7,63.8,2.25
,43.1,31.5,54.7,2.16
,40.6,29.0,52.3,1.29
,28.6,20.4,36.9,2.29
,29.8,22.5,37.0,2.16
,22.7,15.6,29.8,3.71
,37.7,29.9,45.6,2.71
,41.6,32.8,50.4,2.68
,58.2,42.6,73.7,0.32
,58.1,45.1,71.1,1.69
,65.1,48.5,81.7,0.13
,55.2,41.5,68.8,0.94
,45.5,35.1,55.9,1.78
,41.2,31.4,51.1,1.81
,33.5,27.1,40.0,1.98
,23.6,16.8,30.4,3.72
,28.7,23.3,34.2,3.60
,19.8,13.2,26.5,1.35
,29.3,23.0,35.5,3.36
,42.8,32.3,53.2,1.49
,54.6,41.8,67.4,0.47
,67.3,52.0,82.6,0.43
,64.7,48.4,81.1,0.38
,57.9,44.8,71.0,1.12
,49.4,37.9,61.0,2.19
,45.4,33.4,57.5,0.87
,31.8,23.4,40.3,1.09
,32.1,24.8,39.4,1.57
,18.7,11.7,25.7,2.32
,27.5,23.2,31.7,3.55
,33.9,27.2,40.6,3.04
,45.1,33.3,56.8,0.56
,55.3,43.6,66.9,0.91
,66.8,50.0,83.6,0.20
,61.0,46.4,75.6,0.53
,55.6,41.2,70.0,2.10
,56.0,42.4,69.6,1.81
,44.3,32.1,56.4,1.02
,28.3,21.5,35.0,3.13
,28.7,22.0,35.4,3.63
,24.7,18.3,31.0,2.76
,31.4,26.4,36.3,2.88
,30.0,23.8,36.2,4.72
,46.5,34.2,58.8,0.63
,53.7,40.3,67.1,0.29
,64.8,50.1,79.5,1.25
,68.1,52.7,83.5,0.38
,58.7,44.4,73.0,1.16
,44.6,34.9,54.3,3.00
,39.0,30.1,47.8,1.91
,34.6,25.1,44.1,1.42
,32.1,23.0,41.2,1.84
,28.9,21.7,36.1,4.69
,25.3,18.1,32.5,4.17
,32.4,23.8,40.9,0.86
,47.3,32.8,61.8,0.02
,50.2,39.1,61.3,2.22
,63.9,48.1,79.6,0.39
,62.8,47.2,78.5,0.29
,55.5,40.6,70.4,0.13
,48.9,35.7,62.0,2.45
,44.3,31.3,57.2,0.94
,31.9,21.9,41.9,1.26
,25.9,17.5,34.2,1.06
,22.4,15.2,29.7,4.02
