date,avg_temp_f,min_temp_f,max_temp_f,precipitation_in
,43.0,28.0,57.9,0.29
,36.6,24.7,48.4,1.08
,30.7,23.1,38.3,1.31
,31.9,23.6,40.1,1.81
,35.9,26.9,44.9,1.75
,36.5,26.3,46.6,1.82
,47.9,30.8,65.0,0.20
,54.5,39.4,69.6,0.47
,66.5,49.0,84.0,0.21
,65.3,48.7,81.8,0.76
,58.3,45.8,70.8,2.63
,54.8,39.7,69.8,2.29
,40.8,29.7,51.9,1.17
,33.8,24.0,43.5,1.19
,39.0,31.2,46.8,2.69
,31.7,24.3,39.1,2.70
,33.7,24.5,42.9,3.40
,32.4,21.0,43.8,0.81
,43.2,34.1,52.2,2.88
,57.5,40.9,74.1,1.04
,58.4,42.1,74.8,0.19
,60.5,43.8,77.2,0.20
,57.5,42.8,72.3,0.26
,50.8,39.2,62.3,3.28
,42.5,30.7,54.3,0.91
,37.2,28.7,45.6,3.83
,31.7,22.3,41.1,1.38
,16.2,6.1,26.3,1.23
,32.3,22.2,42.4,0.95
,33.9,23.1,44.8,0.42
,45.0,33.2,56.9,2.50
,56.3,39.4,73.1,0.11
,61.6,46.0,77.3,0.57
,64.8,48.1,81.6,0.95
,54.0,40.2,67.9,1.55
,51.1,39.2,63.0,4.56
,43.5,29.1,57.8,0.23
,35.9,24.7,47.1,0.56
,26.4,17.8,34.9,1.70
,29.7,21.9,37.5,3.37
,30.3,22.9,37.8,4.44
,32.7,24.3,41.2,2.13
,47.2,34.0,60.4,1.16
,55.4,39.4,71.4,0.83
,62.1,42.6,81.6,0.00
,60.2,45.0,75.4,0.89
,56.8,41.6,72.0,0.44
,45.6,32.8,58.4,0.93
,36.3,26.7,45.9,1.88
,32.0,21.3,42.7,0.98
,28.4,17.9,38.8,0.63
,26.4,17.4,35.4,0.96
,28.7,18.9,38.6,0.57
,40.0,29.1,51.0,0.71
,43.9,29.7,58.1,0.52
,53.3,37.8,68.7,0.70
,57.5,42.6,72.4,0.70
,62.3,44.6,80.0,0.01
,52.2,39.5,64.9,1.88
,50.7,35.1,66.2,1.55
,42.8,29.4,56.2,0.69
,32.6,20.6,44.6,1.13
,36.5,26.1,46.9,0.47
,29.4,21.3,37.4,2.06
,32.8,24.9,40.8,2.57
,40.6,31.6,49.6,2.92
,46.4,32.1,60.8,0.92
,59.0,41.7,76.3,0.13
,61.3,46.7,75.8,1.98
,62.7,44.3,81.1,0.00
,50.1,37.7,62.5,1.98
,45.3,33.9,56.7,3.01
,40.5,28.6,52.4,1.00
,36.1,25.2,47.0,1.41
,33.4,23.9,43.0,2.76
,37.1,30.2,44.1,2.60
,29.1,21.7,36.5,2.85
,29.5,16.4,42.6,0.48
,51.0,33.6,68.5,0.00
,58.7,41.3,76.0,0.77
,62.3,45.0,79.5,0.53
,64.0,45.9,82.1,0.01
,53.9,41.2,66.5,3.06
,50.1,36.3,64.0,0.96
,44.8,29.4,60.2,0.50
,32.2,23.0,41.5,1.23
,29.7,20.3,39.2,2.40
,24.3,15.7,33.0,1.10
,25.8,17.9,33.6,2.13
,34.1,24.5,43.6,2.43
,44.4,34.0,54.8,1.64
,56.8,38.9,74.8,0.34
,60.6,42.9,78.1,0.12
,64.2,46.3,82.2,0.26
,56.0,39.8,72.2,0.23
,49.2,35.8,62.7,1.77
,43.8,28.0,59.6,0.82
,32.4,22.2,42.7,1.24
,32.6,24.6,40.6,1.56
,26.6,19.1,34.0,1.80
,36.6,29.6,43.6,2.84
,38.2,29.7,46.6,1.70
,47.8,37.6,57.9,4.07
,55.9,39.3,72.5,0.12
,63.7,45.7,81.6,0.19
,63.9,46.6,81.2,0.04
,55.4,42.4,68.5,3.25
,47.7,32.5,62.9,0.39
,39.6,26.8,52.3,0.74
,34.0,24.8,43.3,1.46
,31.7,22.4,41.0,0.64
,18.4,9.1,27.8,3.08
,28.9,21.1,36.7,1.07
,40.4,27.8,52.9,2.18
,41.3,26.8,55.8,0.44
,56.8,39.9,73.8,0.34
,61.5,43.4,79.6,0.03
,62.0,43.9,80.0,0.00
,55.6,38.1,73.0,0.19
,51.7,37.6,65.9,1.20
,44.5,28.5,60.5,0.20
,34.6,26.4,42.8,1.66
,28.2,19.7,36.7,0.99
,11.9,0.1,23.9,0.47
,23.4,15.3,31.6,2.91
,33.7,24.6,42.8,1.56
,44.6,30.2,59.0,0.39
,53.0,38.0,68.1,1.42
,59.8,44.1,75.5,1.07
,61.1,45.3,76.8,0.57
,57.8,45.0,70.6,3.37
,46.7,35.4,58.0,3.71
,38.7,28.9,48.5,1.92
,33.6,24.5,42.7,1.17
,28.1,18.3,37.9,1.75
,29.9,20.5,39.3,1.66
,31.5,23.8,39.2,1.14
,34.8,27.6,41.9,2.06
,48.2,38.4,58.1,2.50
,57.5,40.9,74.2,0.60
,60.0,43.4,76.7,0.63
,62.4,46.0,78.8,1.07
,53.4,41.0,65.8,2.79
,54.3,38.1,70.5,1.25
,44.1,30.6,57.6,1.29
,40.2,27.3,53.0,1.33
,35.8,25.5,46.0,0.82
,25.6,15.0,36.2,0.72
,32.8,24.0,41.5,0.39
,33.2,24.3,42.0,1.92
,40.7,29.9,51.4,1.77
,53.7,38.2,69.2,0.68
,63.3,45.8,80.9,1.01
,63.3,46.3,80.3,0.24
,54.7,41.6,67.7,1.24
,50.3,35.0,65.5,1.56
,43.6,29.6,57.6,0.31
,36.4,26.7,46.1,1.67
,31.6,22.7,40.5,0.92
,28.6,20.0,37.3,1.56
,29.2,21.7,36.7,2.85
,34.4,26.8,42.0,3.03
,48.1,32.7,63.5,1.14
,54.4,37.9,71.0,0.67
,63.3,45.7,80.9,0.53
,65.0,46.3,83.6,0.05
,53.9,38.6,69.2,0.38
,49.6,37.6,61.7,4.25
,40.3,28.0,52.6,0.70
,34.0,24.9,43.1,1.09
,33.1,24.7,41.5,1.51
,29.8,22.2,37.4,1.45
,26.6,19.6,33.7,1.47
,32.8,24.9,40.8,1.85
,50.7,35.4,65.9,0.88
,57.3,40.9,73.6,0.71
,60.8,42.8,78.8,0.15
,62.2,45.6,78.8,0.41
,53.1,40.4,65.7,2.86
,48.8,34.4,63.1,0.87
,41.0,29.6,52.4,1.55
,34.2,22.3,46.2,0.52
,30.2,22.6,37.7,1.48
,26.9,17.2,36.7,0.55
,28.9,21.6,36.2,0.63
,36.6,27.8,45.5,0.86
,46.8,35.7,58.0,2.41
,59.6,40.7,78.4,0.00
,59.7,43.1,76.3,0.68
,63.2,45.8,80.5,0.21
,52.0,39.9,64.0,1.55
,45.9,32.9,58.8,0.60
,45.5,33.2,57.8,1.81
,35.5,25.0,46.0,1.37
,33.1,23.1,43.0,0.62
,23.7,14.8,32.5,2.56
,32.5,25.7,39.4,2.74
,35.5,28.1,42.9,4.04
,48.1,33.4,62.8,0.85
,56.8,39.6,74.0,0.55
,64.0,46.8,81.2,0.17
,65.2,48.6,81.7,0.38
,53.1,39.7,66.5,1.35
,46.5,36.3,56.7,2.90
,43.4,30.4,56.5,0.94
,35.6,24.6,46.7,0.41
,30.0,22.4,37.6,1.83
,23.0,14.2,31.8,1.84
,31.6,24.8,38.4,2.17
,38.9,29.4,48.5,2.30
,45.8,34.4,57.1,1.43
,51.3,39.8,62.8,1.16
,62.2,49.6,74.8,2.22
,65.3,49.1,81.6,1.17
,55.0,42.2,67.7,1.76
,50.1,38.9,61.2,3.12
,43.5,31.7,55.4,1.27
,39.8,26.6,53.0,0.64
,35.2,26.4,43.9,1.38
,31.8,24.1,39.5,1.60
,31.8,22.9,40.8,1.18
,32.9,25.0,40.7,1.73
,48.8,36.2,61.3,1.37
,56.7,44.3,69.0,2.29
,64.4,45.3,83.5,0.00
,64.1,48.0,80.2,0.98
,60.1,42.1,78.0,0.23
,52.2,36.7,67.6,0.43
,43.4,32.0,54.8,2.13
,40.4,29.3,51.4,2.26
,34.7,28.0,41.4,2.77
,26.8,19.1,34.6,1.75
,36.0,28.2,43.9,2.34
,38.3,24.2,52.4,0.05
,47.2,33.3,61.0,0.82
,57.2,41.0,73.3,0.80
,64.0,45.5,82.4,0.18
,65.6,48.8,82.3,0.37
,54.0,39.7,68.3,0.81
,52.5,37.7,67.3,1.02
,46.7,30.5,62.8,0.27
,39.0,26.6,51.4,0.92
,28.4,20.0,36.8,1.26
,31.6,22.8,40.5,0.81
,30.6,21.8,39.4,0.71
,32.0,22.8,41.2,1.38
,46.5,34.7,58.4,1.09
,59.9,43.9,75.9,0.67
,60.8,42.8,78.7,0.18
,66.2,49.2,83.2,0.61
,58.2,42.2,74.1,1.52
,49.0,34.7,63.2,1.01
,43.9,32.1,55.7,1.46
,35.4,26.7,44.0,2.15
,30.0,22.7,37.4,3.12
,30.6,23.7,37.5,1.28
,34.5,27.2,41.8,2.14
,39.6,32.2,47.1,2.29
,50.1,36.2,64.0,1.14
,56.9,41.2,72.7,0.94
,60.9,43.9,78.0,0.24
,64.8,48.0,81.5,0.80
,57.0,43.7,70.2,2.48
,50.4,35.8,65.0,0.47
,41.2,30.7,51.6,2.09
,37.4,29.1,45.8,2.35
,29.2,21.2,37.3,1.36
,12.1,1.7,22.5,1.92
,32.0,22.9,41.1,1.62
,33.5,19.9,47.1,0.21
,49.0,32.2,65.9,0.01
,54.8,38.5,71.2,1.01
,63.6,45.7,81.4,0.25
,64.0,47.5,80.5,0.21
,58.3,44.6,71.9,1.28
,52.4,39.0,65.8,1.27
,46.4,33.8,59.0,1.76
,36.0,24.7,47.3,0.50
,23.6,15.3,32.0,1.29
,29.8,22.7,36.9,3.25
,28.4,20.2,36.7,1.62
,31.2,20.2,42.4,0.68
,44.4,30.4,58.3,1.06
,58.3,40.0,76.6,0.12
,61.8,43.1,80.4,0.01
,62.8,46.9,78.7,0.83
,56.5,41.3,71.6,1.04
,47.4,31.5,63.3,0.78
,40.6,29.9,51.4,2.18
,33.5,23.7,43.2,0.52
,33.0,23.9,42.1,0.76
,29.0,21.0,37.0,1.33
,31.1,24.4,37.8,1.34
,40.0,33.3,46.8,1.85
,48.5,36.6,60.5,1.08
,55.4,39.1,71.7,0.64
,64.6,46.8,82.4,0.41
,63.9,46.6,81.1,0.20
,55.7,41.3,70.2,2.15
,54.0,39.8,68.3,0.78
,50.4,35.6,65.1,1.35
,44.4,30.3,58.6,0.95
,37.2,26.8,47.6,0.77
,36.6,27.8,45.4,1.12
,37.8,30.7,45.0,1.28
,37.3,24.4,50.2,0.52
,50.4,34.0,66.7,0.68
,53.1,38.5,67.7,1.02
,63.6,45.8,81.5,0.19
,65.2,47.5,82.8,0.51
,58.0,44.0,72.0,0.83
,44.4,32.9,55.9,1.90
,42.0,28.4,55.6,0.60
,36.7,27.0,46.3,0.93
,26.5,17.1,35.9,1.22
,27.9,19.3,36.5,0.98
,23.2,13.3,33.2,0.48
,40.3,30.5,50.2,1.87
,47.5,33.3,61.8,0.61
,55.9,37.4,74.4,0.00
,60.2,43.3,77.0,0.14
,60.4,43.7,77.1,0.04
,57.6,41.3,73.8,0.20
,48.1,35.9,60.3,2.44
,42.9,30.7,55.0,1.24
,38.0,30.4,45.5,1.98
,27.9,18.3,37.4,0.61
,27.6,19.6,35.6,2.17
,29.0,21.6,36.5,1.41
,32.4,23.6,41.2,1.07
,45.8,31.9,59.7,1.10
,53.9,39.3,68.5,0.58
,63.8,45.1,82.5,0.02
,65.5,46.9,84.1,0.00
,55.5,42.0,69.1,2.02
,52.7,36.2,69.1,0.32
,43.8,30.0,57.6,0.70
,37.2,27.0,47.5,2.00
,31.4,21.4,41.4,0.68
,31.7,22.4,41.0,0.65
,27.4,19.0,36.0,0.70
,33.8,21.6,46.0,1.27
,43.0,29.7,56.2,0.61
,55.0,40.4,69.6,1.19
,63.9,46.1,81.6,0.42
,63.6,45.0,82.3,0.00
,53.8,37.2,70.4,0.24
,46.6,34.0,59.2,1.26
,46.0,32.0,59.9,0.85
,37.7,26.2,49.1,0.45
,37.0,28.4,45.6,0.63
,10.9,2.1,19.7,1.54
,33.8,25.3,42.3,4.08
,33.2,17.1,49.4,0.14
,46.2,29.9,62.5,0.20
,51.3,35.4,67.1,0.11
,64.5,44.2,84.9,0.03
,63.9,45.2,82.6,0.00
,55.2,40.7,69.7,1.19
,48.6,33.4,63.8,0.75
,38.3,27.6,49.0,1.32
,37.7,26.9,48.5,0.64
,20.1,7.7,32.5,0.28
,21.9,11.0,32.8,1.15
,27.9,17.9,37.8,0.95
,35.2,26.3,44.1,1.38
,45.5,31.1,59.8,0.37
,54.6,36.7,72.6,0.58
,60.8,42.4,79.1,0.03
,65.0,47.5,82.4,0.15
,54.6,40.7,68.4,1.22
,53.6,36.5,70.6,0.31
,40.0,27.9,52.1,0.51
,39.4,30.0,48.8,1.52
,31.5,21.4,41.5,0.77
,28.7,20.6,36.9,2.24
,24.3,14.0,34.6,1.00
,39.6,31.9,47.2,2.33
,47.4,34.8,60.0,1.19
,52.0,40.4,63.7,2.92
,62.2,45.0,79.4,0.53
,64.4,45.6,83.2,0.17
,57.0,42.5,71.4,1.85
,45.8,32.8,58.8,0.96
,39.8,27.1,52.6,0.55
,34.9,24.7,45.1,1.44
,33.5,27.3,39.8,2.16
,27.0,19.8,34.1,1.69
,28.5,20.9,36.1,1.68
,39.1,29.3,48.8,3.96
,46.6,31.8,61.5,0.73
,49.0,33.9,64.1,0.19
,62.9,45.8,80.1,1.28
,66.4,48.4,84.5,0.14
,59.4,41.7,77.1,0.12
,49.9,35.9,63.8,1.03
,48.2,34.2,62.1,1.67
,40.2,25.0,55.4,0.46
,36.8,27.8,45.8,2.57
,27.4,19.0,35.7,1.03
,32.3,23.6,41.1,0.95
,36.8,26.6,47.0,1.25
,44.6,29.4,59.8,0.22
,55.4,41.7,69.1,1.82
,62.2,44.2,80.2,0.57
,66.9,47.8,86.0,0.06
,56.0,41.4,70.6,0.68
,51.1,38.0,64.2,3.28
,45.1,32.6,57.5,1.81
,38.1,25.3,50.8,0.75
,35.9,27.8,44.0,1.16
,33.0,27.3,38.6,1.32
,20.4,11.2,29.7,2.00
,34.8,27.0,42.6,1.75
,46.8,34.2,59.4,2.12
,57.4,41.0,73.8,0.81
,62.0,44.7,79.1,0.48
,63.5,45.8,81.2,0.04
,57.2,40.2,74.2,0.47
,53.3,35.2,71.3,0.03
,41.6,26.8,56.4,0.16
,32.9,22.8,42.9,0.73
,36.3,26.6,46.0,1.47
,25.4,16.4,34.4,0.77
,28.3,18.7,37.9,2.30
,37.0,25.6,48.3,1.03
,43.9,33.3,54.6,3.01
,56.8,41.0,72.6,0.52
,64.3,47.8,80.8,0.26
,64.3,48.9,79.6,1.93
,52.8,41.0,64.6,1.62
,47.7,36.0,59.4,1.66
,41.2,30.0,52.5,1.88
,35.5,22.5,48.5,0.57
,26.0,15.8,36.3,0.62
,30.2,23.5,37.0,2.29
,25.0,17.4,32.6,2.89
,30.6,22.1,39.2,1.68
,47.5,34.0,61.1,1.37
,58.0,39.2,76.8,0.14
,63.7,47.1,80.2,0.80
,66.5,48.5,84.6,0.02
,59.5,42.7,76.4,2.46
,47.8,34.0,61.7,0.65
,37.6,26.0,49.2,0.94
,32.6,24.3,40.9,1.60
,25.4,18.2,32.6,1.44
,20.5,11.3,29.8,0.66
,25.7,17.2,34.3,0.94
,37.8,27.3,48.3,2.85
,48.9,33.7,64.2,0.74
,51.0,36.3,65.7,0.72
,62.1,44.1,80.1,0.58
,62.3,42.3,82.3,0.02
,57.5,43.2,71.9,1.30
,49.0,36.9,61.1,2.71
,39.6,28.4,50.8,1.20
,38.3,28.6,48.0,1.28
,34.0,26.6,41.5,1.94
,28.1,21.3,34.9,1.86
,31.1,24.8,37.4,1.60
,33.7,24.9,42.5,2.10
,45.3,35.9,54.7,1.12
,55.9,41.8,70.0,1.38
,63.2,46.0,80.5,1.23
,64.3,46.7,81.8,0.45
,54.2,39.5,68.9,1.19
,46.2,30.2,62.2,0.21
,38.4,27.8,49.0,1.99
,35.3,26.6,43.9,1.43
,31.1,19.3,42.8,0.17
,29.5,20.7,38.3,0.44
,21.9,14.7,29.1,2.78
,33.9,25.5,42.4,1.60
,41.2,28.9,53.5,1.45
,53.4,38.8,67.9,1.24
,63.9,45.9,81.8,0.33
,65.3,46.4,84.2,0.10
,53.7,36.2,71.2,0.43
,48.7,33.1,64.4,0.41
,42.9,29.5,56.4,1.26
,35.8,25.6,46.0,1.34
,29.6,24.4,34.9,2.55
,29.0,19.1,39.0,1.94
,28.0,19.5,36.6,0.59
,34.3,24.8,43.8,1.21
,48.0,35.2,60.8,1.83
,58.3,43.0,73.5,0.87
,59.2,42.9,75.4,0.72
,63.0,45.2,80.8,0.61
,61.2,42.2,80.1,0.65
,44.8,30.0,59.5,1.33
,40.5,25.2,55.8,0.22
,37.8,26.9,48.8,1.00
,30.0,22.0,37.9,1.54
,32.1,24.4,39.7,1.83
,38.0,30.7,45.3,1.25
,39.6,27.9,51.4,2.43
,47.6,29.6,65.5,0.00
,57.0,42.4,71.7,0.97
,64.5,45.5,83.4,0.02
,66.2,47.4,84.9,0.07
,53.1,37.3,69.0,0.15
,45.0,34.3,55.7,2.35
,38.6,29.2,47.9,2.04
,27.7,18.3,37.1,1.28
,28.3,18.1,38.4,1.53
,23.3,12.6,34.0,0.68
,25.7,16.7,34.6,1.27
,30.2,17.3,43.1,1.01
,41.5,24.6,58.5,0.14
,53.8,37.0,70.5,0.36
,61.7,44.1,79.3,0.47
,58.9,44.4,73.4,1.65
,53.2,38.4,67.9,2.66
,43.5,30.9,56.1,1.90
,42.8,28.9,56.6,1.29
,38.7,27.2,50.1,1.29
,32.4,23.9,40.9,2.07
,15.0,6.8,23.3,1.97
,30.3,22.3,38.3,1.64
,35.2,27.2,43.1,3.06
,46.6,30.5,62.7,0.34
,53.1,37.6,68.6,0.54
,66.8,47.3,86.2,0.02
,60.9,44.3,77.5,1.40
,54.0,37.7,70.2,0.54
,47.2,35.9,58.4,2.71
,45.4,31.1,59.6,0.81
,39.8,28.6,51.1,1.21
,33.7,26.0,41.4,2.27
,27.2,18.8,35.6,0.75
,21.8,13.1,30.5,0.67
,37.6,24.0,51.1,0.25
,46.9,35.0,58.8,1.78
,52.7,37.2,68.1,0.97
,63.1,44.0,82.1,0.01
,64.5,45.8,83.2,0.72
,53.5,39.5,67.5,1.57
,50.4,35.1,65.8,1.50
,42.9,31.6,54.2,1.62
,39.3,27.2,51.5,0.43
,31.1,24.0,38.3,1.15
,32.7,27.0,38.3,2.42
,25.9,15.6,36.2,1.03
,37.8,30.2,45.4,1.66
,43.6,30.1,57.0,1.35
,53.8,37.1,70.5,0.31
,63.9,47.3,80.5,0.98
,62.4,46.0,78.8,0.57
,54.8,41.6,67.9,2.46
,48.6,34.6,62.6,1.23
,42.1,29.5,54.8,1.76
,35.0,26.1,43.8,1.04
,26.8,18.0,35.7,0.63
,25.4,17.0,33.8,1.14
,28.9,19.5,38.3,1.72
,37.0,27.7,46.4,1.10
,41.0,28.9,53.0,0.71
,50.7,35.0,66.3,0.51
,58.6,43.7,73.5,0.92
,60.8,45.8,75.8,0.83
,56.2,41.3,71.1,1.62
,47.9,35.0,60.8,2.83
,40.0,29.4,50.5,2.56
,32.7,23.4,42.1,1.11
,34.0,26.5,41.5,1.75
,28.5,20.5,36.5,2.86
,29.2,20.2,38.2,0.96
,35.0,24.8,45.2,1.35
,43.8,30.0,57.5,1.35
,50.7,38.2,63.3,1.70
,60.4,41.9,79.0,0.07
,65.4,47.1,83.7,0.03
,55.0,39.4,70.6,1.44
,44.1,30.9,57.3,1.47
,41.5,25.8,57.2,0.31
,36.4,23.2,49.5,0.25
,24.5,16.3,32.7,0.78
,27.8,20.4,35.3,1.38
,32.2,25.8,38.5,1.29
,35.6,27.9,43.2,4.62
,48.0,34.9,61.0,1.18
,52.4,37.0,67.8,0.81
,58.3,38.9,77.8,0.01
,64.1,45.0,83.2,0.14
,54.2,37.8,70.6,0.78
,51.5,35.7,67.3,1.63
,47.2,32.0,62.4,0.75
,42.6,30.1,55.1,1.09
,27.7,20.4,35.0,2.05
,24.1,15.4,32.8,0.84
,21.2,12.6,29.8,1.85
,37.6,30.0,45.2,3.59
,47.4,33.7,61.1,0.91
,56.8,42.8,70.8,1.49
,61.5,41.5,81.4,0.00
,61.4,44.9,77.9,0.81
,56.8,40.5,73.0,0.66
,46.9,31.6,62.1,0.84
,40.4,25.6,55.2,0.10
,37.4,25.6,49.3,0.77
,34.2,27.0,41.4,1.36
,23.6,14.6,32.7,4.10
,26.8,18.0,35.6,0.61
,37.7,25.2,50.1,0.62
,44.7,33.6,55.8,1.72
,55.7,39.3,72.2,0.43
,62.8,44.9,80.6,0.41
,68.0,49.6,86.3,0.83
,54.4,39.0,69.8,1.01
,44.9,31.6,58.2,1.18
,44.2,29.0,59.3,0.88
,37.0,26.2,47.8,1.01
,31.3,22.3,40.3,1.12
,30.7,22.9,38.5,0.84
,32.5,24.5,40.6,4.00
,36.7,25.7,47.8,1.15
,50.5,35.0,66.0,0.52
,54.0,38.6,69.3,0.44
,59.5,43.7,75.3,1.31
,64.2,47.2,81.2,0.38
,54.1,40.6,67.6,1.39
,50.2,35.1,65.2,1.45
,42.2,29.4,55.0,1.30
,36.3,27.8,44.9,1.94
,36.4,26.5,46.3,4.02
,22.2,13.4,31.0,1.93
,34.1,26.3,41.9,1.14
,35.0,26.4,43.7,1.41
,48.1,33.8,62.4,0.56
,57.2,41.8,72.4,0.80
,64.1,45.9,82.3,0.41
,70.0,51.2,88.8,0.62
,53.2,39.1,67.4,2.09
,48.8,36.1,61.6,1.75
,45.1,30.8,59.3,0.59
,32.2,22.5,41.9,1.87
,32.8,23.9,41.6,1.78
,31.2,22.9,39.5,1.80
,31.0,22.4,39.6,0.85
,33.5,18.8,48.1,1.08
,42.5,31.4,53.5,0.81
,56.2,41.5,70.8,1.51
,63.3,45.8,80.8,0.00
,66.2,48.6,83.8,0.15
,55.6,42.0,69.2,1.32
,46.8,35.2,58.4,1.74
,44.3,31.2,57.4,0.66
,40.6,30.4,50.8,1.66
,28.5,18.0,38.9,0.69
,28.9,22.0,35.8,2.67
,31.2,22.2,40.1,1.52
,40.6,30.3,50.8,0.56
,48.2,34.8,61.6,1.04
,57.0,40.8,73.2,0.78
,64.2,46.0,82.5,0.35
,62.8,48.2,77.4,1.70
,55.6,39.3,72.0,0.29
,49.8,36.8,62.8,0.74
,45.1,32.5,57.8,1.96
,35.2,29.0,41.4,3.24
,31.9,24.3,39.5,2.54
,31.0,23.0,39.0,1.04
,30.9,22.3,39.5,0.55
,38.3,30.3,46.3,3.74
,48.0,32.7,63.3,0.54
,53.2,38.8,67.5,0.35
,61.1,45.2,76.9,0.55
,59.4,43.6,75.2,0.28
,58.0,45.3,70.8,1.92
,47.7,33.5,61.8,0.49
,39.2,27.2,51.2,0.49
,35.3,27.0,43.6,1.62
,26.0,16.6,35.5,0.64
,30.0,23.4,36.7,2.47
,30.2,23.7,36.7,2.44
,34.6,26.8,42.5,2.61
,45.2,29.5,60.8,0.47
,53.3,35.6,70.9,0.36
,60.6,43.8,77.5,0.44
,59.9,42.7,77.2,0.97
,52.9,38.4,67.3,0.18
,49.0,36.8,61.1,1.45
,40.2,28.1,52.4,2.04
,34.2,26.2,42.3,0.98
,34.2,26.9,41.4,3.13
,26.4,18.2,34.6,0.63
,31.4,22.6,40.2,1.80
,40.5,26.1,54.8,0.41
,48.5,34.4,62.6,0.25
,51.9,39.8,64.0,2.60
,66.4,49.6,83.4,0.14
,60.7,41.7,79.7,0.06
,52.5,37.8,67.3,0.34
,47.4,31.4,63.4,0.53
,39.7,26.7,52.7,0.34
,34.8,22.8,46.9,0.99
,25.5,19.9,31.1,2.67
,26.4,17.1,35.7,1.47
,33.9,25.2,42.6,1.26
,33.8,21.6,45.9,0.68
,43.2,30.2,56.1,2.74
,51.5,36.3,66.7,1.42
,56.7,41.7,71.6,0.95
,61.2,43.0,79.5,0.17
,57.4,41.1,73.6,0.99
,49.6,33.4,65.8,0.68
,42.4,29.4,55.3,1.11
,41.2,33.2,49.2,0.38
,28.5,16.1,40.9,1.37
,30.7,22.0,39.5,1.56
,28.8,20.2,37.3,0.95
,36.7,24.6,48.9,2.05
,44.3,30.5,58.2,2.25
,56.8,38.8,74.8,0.59
,52.5,38.8,66.3,1.37
,61.2,42.7,79.8,0.05
,51.8,33.9,69.7,0.08
,42.0,29.0,55.0,1.10
,36.4,27.8,45.0,1.83
,31.8,26.3,37.2,1.84
,25.6,19.3,32.0,1.02
,29.8,25.2,34.3,0.81
,21.9,14.0,29.9,1.08
,30.9,20.2,41.6,3.02
,44.2,30.0,58.3,0.26
,56.0,38.1,73.9,0.17
,65.4,47.5,83.3,0.11
,60.7,41.1,80.3,0.12
,53.2,37.3,69.0,0.57
,45.2,30.4,59.9,1.98
,42.1,27.1,57.2,0.35
,32.7,19.9,45.5,1.17
,35.3,26.6,44.1,0.90
,25.4,16.0,34.8,0.96
,30.5,23.8,37.3,2.32
,34.7,26.1,43.4,2.31
,47.4,34.1,60.5,0.12
,51.6,39.4,63.6,1.34
,64.0,48.7,79.2,0.33
,58.6,46.2,71.1,0.05
,53.2,42.1,64.3,2.33
,53.6,40.4,66.7,1.11
,43.5,30.2,56.7,0.76
,29.4,24.1,34.8,2.16
,29.5,23.0,36.1,2.20
,27.8,21.3,34.4,1.55
,35.7,28.3,43.2,1.86
,30.7,23.0,38.5,2.58
,46.9,32.6,61.1,0.70
,53.5,38.8,68.3,0.42
,61.5,46.0,77.1,0.93
,66.3,49.2,83.4,0.49
,56.0,40.9,71.2,0.34
,44.0,33.6,54.4,2.32
,37.4,27.8,47.1,1.75
,35.5,25.2,45.8,1.24
,35.5,25.6,45.3,1.25
,31.7,24.7,38.8,3.77
,29.5,22.2,36.8,1.71
,32.0,20.9,43.1,0.68
,45.6,30.0,61.2,0.01
,50.4,38.0,62.8,1.63
,60.7,43.1,78.3,0.29
,60.6,44.8,76.3,0.65
,54.9,38.3,71.5,0.08
,46.9,33.2,60.7,1.95
,41.7,28.0,55.4,0.57
,32.5,21.0,44.0,0.81
,30.1,21.1,39.2,0.49
,22.9,14.9,31.0,2.81
