date,avg_temp_f,min_temp_f,max_temp_f,precipitation_in
,41.7,35.9,47.4,11.67
,42.4,36.8,48.1,14.89
,42.3,32.4,52.2,4.13
,52.7,43.5,61.8,3.87
,64.5,50.2,78.8,0.99
,62.9,49.1,76.7,0.35
,63.5,49.2,77.8,0.43
,60.6,48.9,72.3,1.31
,56.9,46.7,67.0,3.54
,50.3,40.3,60.3,3.18
,45.8,39.1,52.5,10.37
,42.2,35.1,49.2,7.95
,32.0,26.4,37.7,4.41
,39.7,34.3,45.1,7.43
,41.7,33.4,49.9,1.88
,50.7,41.9,59.6,7.64
,61.3,47.8,74.7,1.26
,64.5,51.1,77.8,0.45
,65.8,50.7,80.8,0.05
,57.2,46.1,68.3,1.16
,56.8,45.4,68.2,1.64
,49.7,38.7,60.7,1.09
,43.0,35.5,50.5,8.42
,36.0,30.6,41.4,9.74
,40.4,35.3,45.6,16.40
,40.7,35.1,46.2,17.06
,42.2,36.4,47.9,9.78
,52.4,43.9,60.8,8.10
,59.7,46.7,72.7,2.09
,62.8,47.3,78.4,0.01
,60.9,49.2,72.6,1.06
,58.5,46.8,70.3,0.97
,51.6,40.0,63.1,0.90
,43.9,35.6,52.2,6.53
,40.8,33.1,48.4,9.29
,39.5,31.9,47.2,4.03
,38.3,33.0,43.6,4.74
,39.8,33.4,46.2,10.02
,48.1,41.6,54.6,7.24
,51.0,39.9,62.1,3.96
,59.2,47.3,71.2,1.50
,62.2,50.6,73.9,1.07
,62.1,49.1,75.1,0.47
,56.2,46.6,65.8,2.89
,54.8,42.8,66.8,1.40
,48.2,37.8,58.6,4.23
,42.1,31.5,52.7,4.35
,42.4,33.9,50.8,7.73
,39.2,33.8,44.6,15.36
,42.0,36.4,47.6,11.58
,46.9,40.4,53.4,10.08
,53.3,42.6,64.0,3.75
,62.0,48.8,75.1,0.93
,64.2,51.7,76.7,2.21
,63.4,48.6,78.2,0.07
,55.3,45.8,64.7,1.85
,52.3,42.8,61.8,4.11
,47.6,37.5,57.7,3.74
,43.5,34.7,52.3,6.94
,42.4,34.5,50.2,6.74
,45.6,40.8,50.4,18.31
,40.2,34.2,46.2,11.63
,37.7,29.2,46.1,2.13
,56.8,43.4,70.2,0.70
,63.2,47.9,78.5,0.54
,64.7,50.2,79.3,0.15
,66.0,49.2,82.7,0.01
,56.7,45.4,68.0,3.39
,54.6,41.5,67.6,0.67
,50.1,37.6,62.7,1.73
,42.6,34.8,50.3,4.72
,40.9,34.0,47.8,7.25
,37.0,32.0,41.9,8.92
,37.2,32.0,42.4,12.62
,44.6,37.8,51.3,8.88
,52.2,44.0,60.3,9.25
,61.4,47.3,75.6,1.40
,64.3,47.9,80.7,0.25
,65.0,49.9,80.0,0.34
,62.3,46.6,78.0,0.02
,55.0,42.8,67.2,2.30
,51.5,37.7,65.3,1.42
,40.3,31.9,48.7,7.78
,42.4,35.5,49.2,8.00
,38.6,33.3,43.9,13.84
,46.2,41.5,50.9,9.76
,45.4,39.2,51.7,12.32
,51.4,45.1,57.7,14.42
,61.3,47.6,74.9,1.21
,66.9,50.8,83.1,0.82
,65.8,49.9,81.6,0.25
,59.9,48.1,71.7,1.45
,53.5,40.0,66.9,1.21
,47.5,36.9,58.0,2.54
,43.0,35.8,50.0,8.75
,39.8,32.8,46.7,9.23
,29.8,24.8,34.9,19.64
,39.0,33.4,44.6,7.97
,47.9,39.3,56.4,8.59
,48.5,37.6,59.3,2.82
,61.5,48.8,74.1,1.93
,63.9,50.5,77.3,0.32
,63.6,48.7,78.5,0.40
,60.5,46.2,74.7,0.89
,57.3,45.2,69.3,3.46
,51.5,40.0,63.0,1.33
,45.5,37.9,53.0,4.35
,39.5,33.2,45.9,17.91
,28.7,21.5,35.9,2.27
,35.4,30.3,40.4,12.65
,42.2,35.9,48.5,10.31
,51.4,41.5,61.3,3.51
,59.9,47.0,72.8,2.39
,63.2,51.3,75.0,0.59
,63.7,49.7,77.7,0.83
,62.8,51.1,74.5,0.89
,54.0,44.4,63.7,4.19
,45.9,38.1,53.6,5.32
,42.9,34.7,51.0,6.45
,39.4,32.5,46.4,9.44
,38.4,30.4,46.4,10.80
,41.1,35.2,47.1,5.61
,45.5,39.0,52.0,5.81
,53.5,46.6,60.4,14.63
,61.8,48.3,75.3,1.21
,63.4,49.8,77.1,0.76
,63.7,51.4,75.9,1.91
,58.9,48.5,69.3,4.39
,58.2,44.5,72.0,0.28
,51.9,41.1,62.7,3.14
,48.1,38.3,57.9,7.33
,44.4,35.8,53.0,5.17
,35.7,30.1,41.3,5.74
,40.3,35.4,45.3,8.07
,41.9,34.5,49.4,11.57
,49.1,40.4,57.7,6.70
,59.6,47.1,72.2,2.19
,65.1,50.2,80.0,0.04
,65.3,51.4,79.3,0.71
,58.3,47.0,69.6,1.89
,57.1,44.3,69.8,0.92
,49.2,38.6,59.8,1.92
,44.9,36.6,53.2,7.14
,41.7,35.2,48.2,7.69
,39.5,33.9,45.1,9.62
,40.7,35.6,45.8,9.93
,44.1,39.0,49.2,16.07
,52.8,41.2,64.3,1.33
,59.6,46.7,72.5,2.62
,64.8,49.8,79.8,0.21
,66.1,49.6,82.5,0.27
,59.8,46.4,73.2,0.14
,56.2,45.9,66.6,4.54
,47.8,38.6,57.0,4.98
,43.1,35.5,50.8,9.79
,43.2,36.7,49.8,9.50
,40.4,34.2,46.6,7.97
,37.3,30.7,43.8,4.13
,43.0,36.0,49.9,6.93
,56.7,46.2,67.2,2.03
,63.7,49.6,77.8,1.81
,64.8,50.2,79.4,0.07
,65.4,50.7,80.0,0.13
,58.8,46.7,70.9,1.11
,54.4,42.5,66.3,1.43
,48.7,39.3,58.2,4.73
,44.4,34.2,54.6,3.40
,41.7,34.7,48.8,4.21
,38.4,32.0,44.9,5.42
,38.3,31.7,45.0,4.72
,44.9,37.4,52.4,4.30
,54.0,46.4,61.6,8.25
,64.4,50.0,78.6,0.13
,63.8,50.9,76.6,2.10
,64.9,50.3,79.4,0.34
,58.1,47.2,69.0,2.16
,53.2,42.1,64.2,1.71
,51.8,41.4,62.1,3.81
,44.6,35.6,53.6,8.88
,43.7,34.3,53.1,5.90
,34.1,28.0,40.2,8.99
,42.6,37.8,47.3,15.41
,44.8,38.7,50.8,19.09
,54.6,43.8,65.5,2.20
,62.1,48.1,76.1,0.02
,67.4,52.7,82.0,0.13
,67.4,54.1,80.6,0.63
,58.8,47.6,70.0,1.81
,54.6,44.5,64.6,3.63
,50.4,40.1,60.7,2.54
,44.3,34.3,54.3,2.24
,41.5,34.3,48.7,6.02
,36.6,30.8,42.4,6.81
,41.4,36.5,46.2,13.70
,46.2,39.7,52.6,8.10
,53.2,44.0,62.3,2.71
,59.4,49.7,69.1,5.59
,65.5,53.4,77.6,1.53
,68.6,53.7,83.6,0.03
,60.0,49.0,71.0,1.41
,55.6,44.7,66.5,4.16
,51.3,40.0,62.6,2.98
,50.3,38.6,62.0,2.23
,45.2,36.4,53.9,2.40
,41.9,36.4,47.5,7.71
,42.2,35.8,48.4,7.73
,42.7,36.1,49.3,7.35
,56.6,48.4,64.7,5.50
,63.2,53.4,73.0,2.94
,67.2,52.0,82.2,0.06
,65.8,52.5,79.1,0.44
,62.8,48.2,77.3,0.21
,58.2,45.4,71.1,2.58
,51.5,40.6,62.4,2.65
,48.7,39.4,57.9,7.78
,45.1,39.4,50.8,14.71
,40.2,34.0,46.4,6.39
,44.6,39.3,49.9,13.72
,46.8,39.4,54.1,1.16
,54.2,45.8,62.6,4.26
,62.9,50.1,75.7,0.43
,66.1,51.4,80.9,1.16
,66.2,51.9,80.5,0.43
,58.3,46.9,69.7,1.16
,56.3,43.7,68.8,1.52
,52.1,40.2,64.1,0.59
,46.0,36.4,55.5,4.28
,39.2,33.6,44.9,7.79
,40.7,35.2,46.1,7.28
,40.9,34.7,47.0,6.91
,41.6,34.8,48.3,6.82
,53.9,45.1,62.8,4.28
,64.4,52.4,76.3,1.63
,63.1,48.5,77.7,0.04
,67.4,52.3,82.4,0.24
,61.0,47.6,74.4,0.19
,56.0,44.0,68.1,0.99
,50.5,40.5,60.6,2.53
,44.4,36.3,52.5,13.97
,41.7,34.9,48.4,9.21
,39.5,34.1,44.9,6.74
,42.2,37.1,47.2,17.26
,47.6,42.9,52.3,14.91
,56.6,47.0,66.2,4.10
,61.6,50.0,73.1,1.35
,64.6,50.8,78.3,0.87
,65.6,52.4,78.8,0.07
,61.4,50.7,72.0,4.88
,55.2,43.9,66.4,2.53
,46.9,38.3,55.4,9.91
,46.9,39.2,54.6,4.71
,39.4,34.0,44.8,12.60
,29.9,24.2,35.6,9.43
,41.0,36.5,45.6,9.04
,42.8,31.9,53.6,0.46
,55.5,43.0,68.1,0.23
,61.4,47.8,75.0,0.88
,66.8,51.4,82.1,0.01
,65.6,51.7,79.6,0.35
,62.4,51.4,73.4,1.65
,57.7,46.7,68.7,4.44
,52.4,42.0,62.9,1.80
,43.7,34.6,52.8,3.93
,36.9,30.8,43.0,7.49
,41.6,36.2,47.1,15.21
,39.2,33.3,45.1,6.68
,40.7,33.9,47.5,3.63
,51.0,42.7,59.4,3.32
,64.0,50.0,78.1,1.54
,65.6,50.0,81.0,0.27
,64.7,50.2,79.2,0.44
,61.5,48.3,74.8,0.62
,54.2,40.3,68.1,0.51
,49.3,39.1,59.4,2.79
,41.3,34.2,48.3,7.87
,43.4,36.3,50.6,4.87
,38.0,32.7,43.4,6.29
,41.1,36.0,46.2,11.91
,48.0,43.3,52.7,13.69
,55.6,46.2,65.0,6.57
,60.9,47.8,74.1,0.81
,66.9,52.2,81.6,0.27
,64.1,50.4,77.8,0.26
,61.3,48.6,74.0,0.47
,57.9,47.2,68.7,1.63
,55.5,43.0,67.9,2.67
,52.1,42.0,62.1,5.10
,46.4,38.8,53.9,1.85
,44.3,39.8,48.8,8.44
,44.6,40.7,48.4,18.82
,43.7,37.3,50.0,2.06
,54.3,44.5,64.1,3.95
,57.4,48.8,66.1,2.86
,66.1,51.8,80.3,0.77
,64.6,49.8,79.3,0.00
,58.5,48.0,69.0,1.67
,50.2,42.3,58.0,5.12
,48.6,37.2,60.0,1.44
,44.2,36.6,51.8,7.09
,37.2,31.0,43.3,7.50
,37.1,32.7,41.6,12.20
,35.1,29.3,40.9,11.43
,46.4,40.2,52.5,9.19
,54.8,45.2,64.3,4.54
,61.7,46.5,76.9,0.12
,65.3,52.7,77.9,0.59
,62.0,49.0,75.0,0.61
,61.8,48.4,75.2,0.27
,53.8,43.3,64.2,2.48
,49.1,39.6,58.6,3.82
,46.0,39.6,52.4,9.41
,40.1,33.8,46.4,4.10
,38.1,32.7,43.4,10.05
,38.0,33.8,42.2,13.06
,41.7,35.0,48.4,9.86
,53.1,43.7,62.4,5.43
,60.4,49.3,71.6,1.92
,65.2,49.6,80.8,0.03
,67.2,52.2,82.1,0.00
,60.0,48.3,71.6,3.18
,58.9,45.6,72.1,0.64
,52.1,40.5,63.6,3.26
,46.8,38.9,54.6,9.68
,42.2,34.0,50.3,4.33
,42.3,36.7,48.0,7.44
,38.2,32.3,44.0,3.96
,42.2,35.2,49.3,4.96
,51.4,41.6,61.2,2.15
,60.6,49.9,71.3,1.86
,66.2,52.2,80.2,0.01
,63.5,48.4,78.5,0.03
,58.1,45.9,70.3,1.04
,51.8,41.0,62.6,2.30
,52.4,42.4,62.4,3.84
,47.3,36.7,57.8,2.62
,44.5,37.9,51.2,8.53
,27.7,22.0,33.4,5.15
,42.5,37.2,47.8,14.48
,41.9,31.7,52.2,0.63
,55.7,44.3,67.0,1.16
,61.6,47.4,75.8,0.29
,66.0,50.7,81.3,0.10
,65.2,50.4,79.9,0.04
,59.2,48.3,69.9,1.89
,54.2,42.6,65.9,1.14
,46.0,37.2,54.8,5.56
,45.6,37.4,53.8,4.37
,36.4,29.1,43.6,1.39
,34.3,29.1,39.4,6.24
,38.5,32.8,44.2,9.46
,44.8,38.9,50.6,9.82
,52.5,44.6,60.4,2.71
,60.4,48.1,72.7,1.54
,64.6,50.0,79.1,0.00
,66.2,52.7,79.8,0.18
,59.2,49.4,69.0,0.58
,57.0,43.5,70.5,0.94
,48.2,39.4,57.0,6.57
,48.5,41.2,55.8,12.02
,42.5,34.6,50.4,2.74
,39.9,34.8,45.1,7.50
,36.7,31.7,41.7,5.26
,47.1,41.7,52.4,11.81
,53.5,45.0,62.1,3.83
,60.4,51.4,69.3,4.07
,65.6,51.2,80.0,0.33
,65.6,51.5,79.7,0.11
,60.4,48.8,72.0,1.77
,52.4,42.3,62.4,2.95
,48.2,37.9,58.5,2.86
,43.7,35.5,51.9,4.68
,42.8,36.3,49.2,12.60
,39.1,34.3,43.8,13.17
,40.4,35.3,45.6,7.55
,47.5,41.5,53.5,12.87
,55.2,46.4,63.9,5.60
,59.2,47.8,70.7,1.65
,65.3,52.5,78.1,2.11
,66.3,50.2,82.4,0.01
,62.7,48.3,77.0,0.23
,55.8,45.1,66.5,3.26
,55.8,43.6,68.0,1.36
,49.4,37.7,61.2,0.89
,46.3,40.3,52.2,13.43
,40.0,35.0,44.9,5.20
,42.9,37.3,48.5,6.89
,44.0,38.8,49.2,6.81
,52.4,41.4,63.4,0.19
,60.4,49.8,71.1,1.59
,63.7,50.1,77.3,0.86
,66.0,51.1,80.7,0.02
,60.1,47.5,72.6,1.45
,57.0,45.4,68.5,2.13
,50.9,41.6,60.2,4.08
,45.0,36.2,53.8,2.51
,45.2,39.7,50.6,9.83
,42.5,38.7,46.3,11.00
,33.3,28.0,38.7,7.63
,42.2,37.5,46.8,12.02
,52.0,44.3,59.6,9.22
,60.0,47.0,72.9,2.55
,63.8,51.4,76.4,0.94
,63.4,49.2,77.7,0.02
,60.5,47.3,73.6,0.68
,57.5,43.4,71.6,0.62
,50.0,38.2,61.9,1.28
,43.5,35.0,51.9,3.52
,46.4,40.0,52.7,5.31
,37.8,31.5,44.1,4.99
,39.9,34.1,45.6,10.26
,47.3,39.3,55.3,5.36
,53.7,44.7,62.6,3.57
,62.2,49.4,74.9,1.12
,67.5,53.5,81.6,0.27
,65.2,53.3,77.0,1.09
,59.1,48.0,70.1,1.44
,54.0,44.4,63.7,1.93
,49.1,39.7,58.6,3.83
,43.0,33.7,52.4,4.48
,37.0,30.7,43.4,3.02
,39.8,35.9,43.8,15.38
,37.8,33.3,42.2,14.72
,40.0,33.9,46.1,4.37
,53.2,45.6,60.9,6.29
,61.5,48.3,74.7,2.39
,64.3,51.4,77.2,1.55
,65.5,49.4,81.5,0.00
,62.0,47.8,76.3,0.11
,54.8,43.3,66.2,1.45
,45.4,35.8,54.9,3.21
,41.9,35.1,48.7,9.18
,38.4,32.4,44.3,6.70
,35.1,29.7,40.5,5.70
,37.6,32.5,42.8,4.98
,46.8,41.7,51.9,14.94
,55.0,45.3,64.6,4.86
,57.8,45.3,70.3,2.66
,64.4,50.5,78.2,0.13
,63.3,48.6,78.0,0.01
,61.0,50.2,71.8,1.57
,53.8,43.8,63.7,1.93
,48.4,39.5,57.2,3.54
,45.7,38.8,52.5,6.39
,44.2,38.9,49.5,9.65
,39.2,34.8,43.6,11.04
,41.5,37.6,45.4,13.67
,43.8,36.0,51.6,7.89
,51.8,44.5,59.0,6.88
,60.4,50.6,70.2,5.72
,65.6,49.8,81.3,1.36
,64.1,49.0,79.2,0.73
,58.4,46.1,70.7,2.50
,51.5,38.1,64.8,0.86
,45.8,37.4,54.1,5.40
,43.3,36.2,50.5,7.02
,38.7,29.0,48.3,0.46
,38.4,32.7,44.0,5.13
,35.3,29.9,40.6,9.29
,43.0,37.2,48.8,10.18
,48.9,39.6,58.2,3.05
,61.3,49.8,72.9,3.22
,64.4,48.8,79.9,0.15
,63.7,48.4,79.1,0.14
,56.9,43.5,70.2,0.65
,52.9,40.9,65.0,2.55
,49.5,39.7,59.2,5.39
,44.6,36.8,52.5,9.07
,40.6,36.2,44.9,13.73
,39.3,34.1,44.4,12.82
,39.1,34.3,43.9,6.42
,44.2,38.4,50.1,7.01
,54.2,45.9,62.5,3.71
,63.2,50.9,75.5,0.64
,65.0,51.7,78.3,0.76
,64.0,49.5,78.6,0.50
,62.2,48.7,75.7,0.02
,52.3,41.1,63.5,1.51
,50.2,37.8,62.6,1.72
,44.5,37.0,52.0,5.04
,40.5,34.7,46.2,11.20
,43.4,39.8,46.9,9.83
,45.4,41.8,48.9,19.62
,47.3,38.9,55.8,6.94
,53.2,41.3,65.1,0.03
,61.2,50.9,71.6,2.19
,66.7,49.6,83.8,0.02
,66.4,50.2,82.6,0.04
,58.8,45.3,72.3,1.10
,52.4,42.8,62.0,1.94
,46.5,38.9,54.0,6.32
,39.8,33.3,46.2,8.43
,39.6,33.7,45.4,5.38
,37.2,31.7,42.6,5.81
,36.6,31.9,41.4,7.98
,39.7,31.4,48.1,9.47
,48.6,35.9,61.2,1.61
,59.6,48.1,71.2,1.09
,65.8,53.4,78.2,0.32
,61.4,50.9,71.9,2.13
,58.4,47.0,69.8,1.70
,51.0,41.3,60.6,3.51
,49.5,39.0,59.9,3.66
,45.2,38.8,51.7,15.25
,45.3,38.1,52.6,10.74
,31.5,27.4,35.6,9.00
,41.7,36.2,47.2,11.76
,43.9,38.9,48.9,13.92
,53.0,43.2,62.8,2.65
,60.2,49.0,71.4,0.61
,66.5,51.8,81.2,0.02
,64.9,53.6,76.2,1.30
,59.4,46.6,72.1,0.70
,54.1,44.8,63.3,3.72
,52.7,41.3,64.1,2.27
,49.3,40.2,58.3,3.13
,43.2,37.4,49.0,5.32
,38.6,33.8,43.4,8.23
,34.6,28.9,40.2,4.89
,44.4,38.5,50.4,6.23
,55.4,47.9,62.8,5.71
,59.0,49.7,68.2,5.02
,64.6,50.9,78.3,0.02
,65.5,51.2,79.8,0.01
,57.8,47.6,68.1,2.26
,56.5,45.1,67.9,1.63
,51.3,42.4,60.1,4.77
,48.6,41.1,56.2,5.02
,42.0,36.6,47.4,7.26
,43.1,39.1,47.1,16.28
,39.4,35.2,43.5,5.05
,44.7,39.8,49.6,8.95
,51.9,43.6,60.2,4.60
,60.2,47.3,73.1,2.76
,66.1,52.6,79.5,0.38
,64.4,51.1,77.7,0.77
,59.3,48.5,70.2,3.23
,54.0,43.1,65.0,2.04
,48.5,39.1,58.0,3.70
,43.5,36.6,50.4,6.95
,38.8,31.7,46.0,2.10
,36.9,32.5,41.3,9.92
,39.9,35.3,44.4,9.71
,44.6,38.8,50.4,10.11
,49.1,39.2,58.9,4.31
,59.7,46.5,72.9,2.62
,63.3,51.3,75.3,2.69
,64.5,52.7,76.3,0.38
,59.7,49.0,70.3,2.50
,55.5,44.5,66.6,2.54
,47.6,38.5,56.7,3.14
,43.4,34.5,52.3,4.23
,44.6,39.0,50.3,7.58
,41.1,36.9,45.4,13.05
,39.0,34.6,43.4,7.52
,44.0,38.2,49.7,6.36
,51.4,41.4,61.2,1.55
,57.4,46.8,67.9,4.02
,63.8,49.9,77.8,0.07
,67.2,53.2,81.2,0.06
,56.3,45.3,67.2,0.88
,50.8,41.4,60.2,4.59
,46.2,35.5,56.8,3.26
,46.4,35.3,57.6,1.53
,38.1,31.4,44.8,3.78
,35.5,31.2,39.8,12.80
,40.8,36.6,45.0,6.45
,43.6,38.7,48.5,13.22
,53.7,46.0,61.5,3.90
,58.7,46.9,70.4,1.02
,61.1,46.5,75.7,0.05
,64.6,50.7,78.5,0.02
,57.5,46.9,68.1,1.51
,56.6,45.6,67.6,1.33
,50.1,40.3,60.0,3.50
,47.9,40.0,55.9,2.99
,38.3,34.3,42.4,9.33
,36.2,31.5,41.0,8.69
,34.6,28.8,40.4,6.52
,43.9,38.7,49.2,18.12
,53.2,45.2,61.2,4.82
,61.2,49.3,73.0,1.34
,62.7,48.3,77.1,0.14
,62.4,51.3,73.4,1.29
,59.0,47.2,70.8,0.38
,51.2,40.7,61.7,2.02
,48.2,37.7,58.6,0.71
,45.3,37.6,53.0,3.27
,42.2,38.3,46.0,13.53
,34.8,29.9,39.8,15.28
,37.7,33.5,41.9,6.66
,46.8,40.7,52.8,5.76
,51.9,42.4,61.4,5.99
,59.0,46.2,71.7,0.39
,63.6,50.0,77.2,1.13
,67.3,53.1,81.4,0.09
,57.8,46.9,68.7,1.65
,50.2,41.4,59.0,4.33
,49.8,39.0,60.7,2.70
,44.7,36.8,52.5,7.27
,41.4,35.2,47.7,5.24
,41.1,36.2,45.9,5.80
,42.4,38.2,46.6,15.82
,46.0,38.6,53.5,9.16
,55.8,47.5,64.0,1.55
,61.2,49.6,72.9,1.64
,63.2,50.7,75.7,1.16
,65.4,51.6,79.1,0.41
,59.9,49.2,70.6,2.03
,56.2,44.6,67.8,1.67
,50.6,40.3,61.0,4.64
,43.9,36.9,51.0,6.70
,46.4,39.8,53.0,8.14
,35.4,30.0,40.8,12.27
,42.3,37.6,46.9,9.20
,45.0,39.8,50.2,12.10
,53.8,45.2,62.3,3.76
,60.9,50.0,71.8,2.60
,65.6,50.4,80.9,0.03
,68.8,54.3,83.2,0.01
,57.2,46.9,67.6,3.88
,54.2,44.5,63.9,3.98
,52.3,40.6,64.1,2.98
,43.7,35.3,52.0,3.73
,44.0,37.2,50.8,9.84
,41.9,37.8,46.1,8.57
,39.2,35.0,43.3,9.11
,42.3,34.7,50.0,4.42
,50.8,42.5,59.2,6.04
,61.2,50.6,71.6,2.27
,64.5,50.2,78.8,0.02
,66.6,52.4,80.9,0.11
,58.7,48.3,69.1,1.61
,53.7,44.7,62.8,2.52
,52.2,41.2,63.1,1.12
,49.3,42.0,56.6,9.32
,42.4,34.7,50.0,3.51
,39.6,35.1,44.1,6.47
,41.3,37.2,45.5,11.83
,48.3,43.3,53.3,9.95
,54.5,45.3,63.8,3.65
,60.6,47.8,73.4,0.91
,65.2,49.8,80.6,0.13
,64.1,51.6,76.7,1.29
,59.5,46.4,72.7,0.49
,54.8,43.2,66.3,1.03
,52.1,42.5,61.7,3.26
,42.2,37.3,47.0,15.66
,40.0,35.4,44.7,18.47
,39.8,35.6,44.0,8.08
,40.0,35.1,44.9,4.68
,44.5,39.8,49.2,14.06
,53.3,44.6,62.0,2.73
,60.2,48.1,72.4,0.81
,63.8,51.2,76.3,0.61
,61.5,49.5,73.5,0.40
,60.8,50.7,70.9,1.29
,54.2,44.5,64.0,1.59
,47.2,38.4,55.9,3.76
,44.0,35.5,52.6,5.71
,38.9,31.9,45.9,2.55
,40.7,36.4,45.0,11.23
,39.8,36.0,43.6,14.21
,43.8,39.2,48.4,14.55
,54.2,45.1,63.2,2.21
,59.8,46.8,72.8,1.23
,64.7,50.6,78.8,0.03
,62.1,48.5,75.6,1.60
,59.4,48.1,70.8,0.76
,54.6,46.5,62.8,3.35
,48.2,40.0,56.5,5.08
,44.1,38.4,49.8,9.14
,45.2,40.5,49.9,14.12
,37.9,32.7,43.2,5.28
,40.4,36.5,44.4,6.95
,47.2,42.1,52.3,8.68
,57.7,48.9,66.5,2.51
,58.4,47.8,68.9,4.20
,65.8,51.7,80.0,0.33
,62.3,49.6,75.1,0.06
,57.1,47.8,66.4,0.93
,55.3,46.1,64.4,2.61
,48.3,39.8,56.9,5.06
,45.7,37.8,53.6,6.60
,41.8,36.0,47.6,8.48
,38.9,34.0,43.7,11.30
,43.6,39.8,47.5,8.38
,46.6,41.3,51.9,6.44
,51.7,43.1,60.2,7.53
,59.5,48.7,70.4,2.90
,63.1,49.2,77.0,0.30
,65.1,51.5,78.6,0.23
,61.4,50.8,72.0,2.56
,55.4,45.6,65.2,4.46
,50.3,40.3,60.4,2.46
,49.7,41.2,58.1,6.60
,41.9,36.4,47.4,6.02
,42.2,36.8,47.5,6.86
,41.3,36.4,46.1,10.06
,49.6,44.8,54.3,13.11
,51.2,42.8,59.4,5.34
,61.6,49.1,74.2,1.69
,61.6,50.7,72.4,2.83
,64.4,50.5,78.3,0.15
,57.2,46.0,68.5,0.72
,51.7,43.9,59.5,3.42
,47.5,38.6,56.4,6.33
,42.9,35.0,50.9,6.53
,38.3,32.2,44.4,8.34
,41.4,37.0,45.7,9.91
,37.6,32.4,42.8,5.46
,43.2,37.3,49.1,10.95
,51.7,43.1,60.3,3.11
,61.4,50.2,72.7,3.71
,66.4,54.0,78.8,0.31
,64.2,50.9,77.5,0.35
,60.6,48.7,72.5,2.13
,54.6,43.8,65.4,2.55
,50.4,40.8,59.9,3.31
,43.2,34.8,51.7,3.39
,44.8,39.9,49.7,9.50
,38.8,35.2,42.3,5.65
,42.1,38.5,45.8,12.06
,44.2,39.1,49.2,15.17
,53.2,43.7,62.7,3.05
,59.4,48.9,69.8,2.04
,67.2,53.5,80.8,0.54
,63.2,50.1,76.2,0.54
,60.0,50.2,69.8,2.15
,58.3,46.6,70.0,1.53
,52.2,41.7,62.6,2.53
,40.3,33.8,46.8,9.89
,42.1,36.7,47.5,10.43
,38.6,34.3,42.9,4.33
,43.2,39.1,47.3,12.96
,38.1,32.7,43.6,22.32
,53.1,42.1,64.1,4.37
,59.5,46.1,73.0,0.63
,65.2,53.8,76.7,1.27
,67.4,51.6,83.3,0.00
,58.9,46.9,70.8,1.13
,51.0,42.1,59.9,6.93
,45.8,37.8,53.8,9.40
,44.1,35.5,52.7,4.78
,44.6,38.2,51.1,6.35
,41.2,36.0,46.5,11.82
,39.8,35.3,44.4,17.31
,42.0,35.0,49.0,6.06
,53.0,41.9,64.1,0.06
,56.7,46.1,67.3,2.99
,63.6,48.9,78.4,0.12
,64.1,50.3,77.8,0.42
,59.4,47.2,71.6,0.36
,53.9,44.5,63.3,6.03
,49.4,39.0,59.7,4.54
,43.7,34.4,52.9,7.08
,41.6,35.5,47.8,2.30
,37.5,32.7,42.3,15.67
